,statenum,year,disease,m_rate,p_urb,lnm_rate
2081,Maine,1925.0,3,2.8107168e-05,39.65,-10.4794855
2082,Maine,1925.0,4,0.0006349665,39.65,-7.3619385
2083,Maine,1925.0,5,0.00022102454,39.65,-8.417236
2084,Maine,1925.0,6,0.0013287024,39.65,-6.6235523
2085,Maine,1925.0,7,0.0024133837,39.65,-6.0267253
2086,Maine,1926.0,1,670.0,39.78,6.5072775
2087,Maine,1926.0,2,0.0016661164,39.78,-6.3972597
2088,Maine,1926.0,3,2.672914e-05,39.78,-10.529757
2089,Maine,1926.0,4,0.0007127771,39.78,-7.2463417
2090,Maine,1926.0,5,0.00023928944,39.78,-8.337836
2091,Maine,1926.0,6,0.0013479124,39.78,-6.609198
2092,Maine,1926.0,7,0.0025456324,39.78,-5.9733763
2093,Maine,1927.0,1,800.0,39.91,6.684612
2094,Maine,1927.0,2,0.0012452443,39.91,-6.6884236
2095,Maine,1927.0,3,4.5650504e-05,39.91,-9.994496
2096,Maine,1927.0,4,0.0006872937,39.91,-7.2827487
2097,Maine,1927.0,5,0.00021430376,39.91,-8.448116
2098,Maine,1927.0,6,0.0013796596,39.91,-6.5859184
2099,Maine,1927.0,7,0.0026198316,39.91,-5.9446454
2100,Maine,1928.0,1,740.0,40.04,6.6066504
2101,Maine,1928.0,2,0.0012166138,40.04,-6.7116838
2102,Maine,1928.0,3,2.1477088e-05,40.04,-10.748524
2103,Maine,1928.0,4,0.0006051485,40.04,-7.4100366
2104,Maine,1928.0,5,0.00024888155,40.04,-8.298533
2105,Maine,1928.0,6,0.0013505298,40.04,-6.6072583
2106,Maine,1928.0,7,0.0026593688,40.04,-5.9296665
2107,Maine,1929.0,1,720.0,40.17,6.5792513
2108,Maine,1929.0,2,0.0016627184,40.17,-6.3993015
2109,Maine,1929.0,3,1.3845498e-05,40.17,-11.187551
2110,Maine,1929.0,4,0.0006041672,40.17,-7.4116597
2111,Maine,1929.0,5,0.00025425368,40.17,-8.277178
2112,Maine,1929.0,6,0.0014097234,40.17,-6.5643616
2113,Maine,1929.0,7,0.002755254,40.17,-5.8942456
2114,Maine,1930.0,1,720.0,40.3,6.5792513
2115,Maine,1930.0,2,0.0011775432,40.3,-6.744325
2116,Maine,1930.0,3,1.7556555e-05,40.3,-10.950083
2117,Maine,1930.0,4,0.00056807994,40.3,-7.4732485
2118,Maine,1930.0,5,0.00025175168,40.3,-8.287067
2119,Maine,1930.0,6,0.0014333673,40.3,-6.547729
2120,Maine,1930.0,7,0.0028115567,40.3,-5.874017
2121,Maine,1931.0,1,790.0,40.32,6.672033
2122,Maine,1931.0,2,0.00092970126,40.32,-6.980647
2123,Maine,1931.0,3,1.9939973e-05,40.32,-10.822784
2124,Maine,1931.0,4,0.0004897756,40.32,-7.6215634
2125,Maine,1931.0,5,0.00024924966,40.32,-8.297055
2126,Maine,1931.0,6,0.0013933056,40.32,-6.576076
2127,Maine,1931.0,7,0.0026806802,40.32,-5.9216847
2128,Maine,1932.0,1,640.0,40.34,6.461468
2129,Maine,1932.0,2,0.0010515318,40.34,-6.857507
2130,Maine,1932.0,3,2.1055406e-05,40.34,-10.768353
2131,Maine,1932.0,4,0.000476843,40.34,-7.648323
2132,Maine,1932.0,5,0.00029601424,40.34,-8.125103
2133,Maine,1932.0,6,0.0014614929,40.34,-6.528297
2134,Maine,1932.0,7,0.0029415642,40.34,-5.828814
2135,Maine,1933.0,1,700.0,40.36,6.55108
2136,Maine,1933.0,2,0.0011964861,40.36,-6.7283664
2137,Maine,1933.0,3,1.7233338e-05,40.36,-10.968665
2138,Maine,1933.0,4,0.00045175964,40.36,-7.70236
2139,Maine,1933.0,5,0.00029296675,40.36,-8.135451
2140,Maine,1933.0,6,0.0014463695,40.36,-6.5386987
2141,Maine,1933.0,7,0.0032164794,40.36,-5.739468
2142,Maine,1934.0,1,600.0,40.38,6.3969297
2143,Maine,1934.0,2,0.0010448218,40.38,-6.863909
2144,Maine,1934.0,3,1.1011003e-05,40.38,-11.4166155
2145,Maine,1934.0,4,0.00036948032,40.38,-7.9034133
2146,Maine,1934.0,5,0.00029117987,40.38,-8.141569
2147,Maine,1934.0,6,0.0014399946,40.38,-6.543116
2148,Maine,1934.0,7,0.0031589344,40.38,-5.7575207
2149,Maine,1935.0,1,570.0,40.4,6.3456364
2150,Maine,1935.0,2,0.0010737528,40.4,-6.8365955
2151,Maine,1935.0,3,1.216028e-05,40.4,-11.317336
2152,Maine,1935.0,4,0.00036359238,40.4,-7.919477
2153,Maine,1935.0,5,0.00028455054,40.4,-8.164599
2154,Maine,1935.0,6,0.0015261151,40.4,-6.4850297
2155,Maine,1935.0,7,0.003353805,40.4,-5.69766
2156,Maine,1936.0,1,510.0,40.42,6.234411
2157,Maine,1936.0,2,0.0012497964,40.42,-6.684775
2158,Maine,1936.0,3,8.460904e-06,40.42,-11.680055
2159,Maine,1936.0,4,0.00040974948,40.42,-7.7999644
2160,Maine,1936.0,5,0.00029008812,40.42,-8.145326
2161,Maine,1936.0,6,0.0015604324,40.42,-6.4627924
2162,Maine,1936.0,7,0.0035511623,40.42,-5.6404805
2163,Maine,1937.0,1,660.0,40.44,6.49224
2164,Maine,1937.0,2,0.0013384274,40.44,-6.61626
2165,Maine,1937.0,3,6.0073044e-06,40.44,-12.022534
2166,Maine,1937.0,4,0.00034481927,40.44,-7.9724903
2167,Maine,1937.0,5,0.00024029217,40.44,-8.333655
2168,Maine,1937.0,6,0.0015534889,40.44,-6.467252
2169,Maine,1937.0,7,0.0036512394,40.44,-5.6126885
2170,Maine,1938.0,1,460.0,40.46,6.1312265
2171,Maine,1938.0,2,0.00095305726,40.46,-6.9558353
2172,Maine,1938.0,3,0.0,40.46,
2173,Maine,1938.0,4,0.00031171422,40.46,-8.073423
2174,Maine,1938.0,5,0.00027230207,40.46,-8.208598
2175,Maine,1938.0,6,0.0015382678,40.46,-6.4770985
2176,Maine,1938.0,7,0.0034491597,40.46,-5.669625
2177,Maine,1939.0,1,380.0,40.48,5.9401712
2178,Maine,1939.0,2,0.00093198224,40.48,-6.9781966
2179,Maine,1939.0,3,3.5617156e-06,40.48,-12.545268
2180,Maine,1939.0,4,0.00033361404,40.48,-8.005526
2181,Maine,1939.0,5,0.00028137554,40.48,-8.17582
2182,Maine,1939.0,6,0.0015552825,40.48,-6.4660983
2183,Maine,1939.0,7,0.0036198902,40.48,-5.6213117
2184,Maine,1940.0,1,410.0,,6.016157
2185,Maine,1940.0,2,0.0006703837,,-7.3076606
2186,Maine,1940.0,3,7.0815177e-06,,-11.858023
2187,Maine,1940.0,4,0.000298604,,-8.116392
2188,Maine,1940.0,5,0.00031748804,,-8.055071
2189,Maine,1940.0,6,0.0015744574,,-6.4538445
2190,Maine,1940.0,7,0.0036245568,,-5.6200233
2191,Maine,1941.0,1,310.0,,5.7365723
2192,Maine,1941.0,2,0.00070029503,,-7.264009
2193,Maine,1941.0,3,1.171062e-06,,-13.657599
2194,Maine,1941.0,4,0.00029744973,,-8.120265
2195,Maine,1941.0,5,0.0003138446,,-8.066612
2196,Maine,1941.0,6,0.0015493149,,-6.4699426
2197,Maine,1941.0,7,0.0036232655,,-5.6203794
2198,Maine,1942.0,1,209.99998,,5.3471074
2199,Maine,1942.0,2,0.00066002336,,-7.3232355
2200,Maine,1942.0,3,6.9720777e-06,,-11.873597
2201,Maine,1942.0,4,0.00029979934,,-8.112397
2202,Maine,1942.0,5,0.00029282726,,-8.135928
2203,Maine,1942.0,6,0.001522237,,-6.487574
2204,Maine,1942.0,7,0.0036057262,,-5.625232
2205,Maine,1943.0,1,220.0,,5.3936276
2206,Maine,1943.0,2,0.0008060188,,-7.1234035
2207,Maine,1943.0,3,4.612411e-06,,-12.286759
2208,Maine,1943.0,4,0.00031710326,,-8.056283
2209,Maine,1943.0,5,0.00028366328,,-8.167723
2210,Maine,1943.0,6,0.0015197895,,-6.4891834
2211,Maine,1943.0,7,0.003678398,,-5.605278
2212,Maryland,1925.0,1,580.0,59.9,6.363028
2213,Maryland,1925.0,2,0.0015980854,59.9,-6.438949
2214,Maryland,1925.0,3,1.0385608e-05,59.9,-11.475089
2215,Maryland,1925.0,4,0.0012235545,59.9,-6.705995
2216,Maryland,1925.0,5,0.00018239724,59.9,-8.6093235
2217,Maryland,1925.0,6,0.001052192,59.9,-6.8568797
2218,Maryland,1925.0,7,0.0021050328,59.9,-6.163424
2219,Maryland,1926.0,1,580.0,59.88,6.363028
2220,Maryland,1926.0,2,0.0018322021,59.88,-6.3022366
2221,Maryland,1926.0,3,1.3472074e-05,59.88,-11.214891
2222,Maryland,1926.0,4,0.0011547492,59.88,-6.763872
2223,Maryland,1926.0,5,0.00023287443,59.88,-8.365011
2224,Maryland,1926.0,6,0.0010893134,59.88,-6.8222075
2225,Maryland,1926.0,7,0.0023370842,59.88,-6.0588512
2226,Maryland,1927.0,1,580.0,59.86,6.363028
2227,Maryland,1927.0,2,0.0015016171,59.86,-6.5012126
2228,Maryland,1927.0,3,1.14143195e-05,59.86,-11.380642
2229,Maryland,1927.0,4,0.0010298253,59.86,-6.878366
2230,Maryland,1927.0,5,0.00018960453,59.86,-8.57057
2231,Maryland,1927.0,6,0.001013338,59.86,-6.8945055
2232,Maryland,1927.0,7,0.0022980832,59.86,-6.07568
2233,Maryland,1928.0,1,650.0,59.84,6.4769726
2234,Maryland,1928.0,2,0.0014932737,59.84,-6.5067844
2235,Maryland,1928.0,3,7.5227895e-06,59.84,-11.797573
2236,Maryland,1928.0,4,0.0010676092,59.84,-6.8423333
2237,Maryland,1928.0,5,0.00023195267,59.84,-8.368978
2238,Maryland,1928.0,6,0.0011478523,59.84,-6.7698627
2239,Maryland,1928.0,7,0.0023847243,59.84,-6.038672
2240,Maryland,1929.0,1,550.0,59.82,6.3099184
2241,Maryland,1929.0,2,0.0017528859,59.82,-6.346492
2242,Maryland,1929.0,3,2.1694132e-05,59.82,-10.738469
2243,Maryland,1929.0,4,0.0010431778,59.82,-6.8654838
2244,Maryland,1929.0,5,0.00019462736,59.82,-8.544424
2245,Maryland,1929.0,6,0.0010995825,59.82,-6.8128247
2246,Maryland,1929.0,7,0.0024353212,59.82,-6.017677
2247,Maryland,1930.0,1,560.0,59.8,6.3279366
2248,Maryland,1930.0,2,0.0012613958,59.8,-6.6755366
2249,Maryland,1930.0,3,2.2065233e-05,59.8,-10.721507
2250,Maryland,1930.0,4,0.0009935484,59.8,-6.914228
2251,Maryland,1930.0,5,0.00021145848,59.8,-8.461482
2252,Maryland,1930.0,6,0.001116133,59.8,-6.7978854
2253,Maryland,1930.0,7,0.0025663092,59.8,-5.9652867
2254,Maryland,1931.0,1,610.0,59.75,6.413459
2255,Maryland,1931.0,2,0.0014292658,59.75,-6.5505943
2256,Maryland,1931.0,3,1.8782213e-05,59.75,-10.8826
2257,Maryland,1931.0,4,0.0009591046,59.75,-6.9495106
2258,Maryland,1931.0,5,0.00022720419,59.75,-8.389662
2259,Maryland,1931.0,6,0.001105727,59.75,-6.8072524
2260,Maryland,1931.0,7,0.0025889159,59.75,-5.9565163
2261,Maryland,1932.0,1,510.0,59.7,6.234411
2262,Maryland,1932.0,2,0.0011913964,59.7,-6.7326293
2263,Maryland,1932.0,3,1.9167765e-05,59.7,-10.862281
2264,Maryland,1932.0,4,0.0009020829,59.7,-7.010804
2265,Maryland,1932.0,5,0.0002527749,59.7,-8.283011
2266,Maryland,1932.0,6,0.0011578527,59.7,-6.761188
2267,Maryland,1932.0,7,0.0026313746,59.7,-5.940249
2268,Maryland,1933.0,1,500.0,59.649998,6.214608
2269,Maryland,1933.0,2,0.0010832476,59.649998,-6.8277917
2270,Maryland,1933.0,3,2.3098226e-05,59.649998,-10.675755
2271,Maryland,1933.0,4,0.0008113992,59.649998,-7.1167502
2272,Maryland,1933.0,5,0.00023216679,59.649998,-8.368054
2273,Maryland,1933.0,6,0.0011720869,59.649998,-6.7489696
2274,Maryland,1933.0,7,0.0026053614,59.649998,-5.950184
2275,Maryland,1934.0,1,520.0,59.6,6.253829
2276,Maryland,1934.0,2,0.0010249423,59.6,-6.883119
2277,Maryland,1934.0,3,1.5227713e-05,59.6,-11.092394
2278,Maryland,1934.0,4,0.0007795418,59.6,-7.156804
2279,Maryland,1934.0,5,0.0002319298,59.6,-8.369076
2280,Maryland,1934.0,6,0.0012369589,59.6,-6.6950994
2281,Maryland,1934.0,7,0.0026765636,59.6,-5.9232216
2282,Maryland,1935.0,1,540.0,59.55,6.291569
2283,Maryland,1935.0,2,0.0011127298,59.55,-6.800939
2284,Maryland,1935.0,3,1.6798107e-05,59.55,-10.994245
2285,Maryland,1935.0,4,0.000789511,59.55,-7.144097
2286,Maryland,1935.0,5,0.00026181876,59.55,-8.247858
2287,Maryland,1935.0,6,0.0012430599,59.55,-6.6901793
2288,Maryland,1935.0,7,0.002661052,59.55,-5.9290338
2289,Maryland,1936.0,1,469.99997,59.5,6.152733
2290,Maryland,1936.0,2,0.0011711073,59.5,-6.7498055
2291,Maryland,1936.0,3,6.875385e-06,59.5,-11.887563
2292,Maryland,1936.0,4,0.00081702496,59.5,-7.109841
2293,Maryland,1936.0,5,0.00026412937,59.5,-8.239072
2294,Maryland,1936.0,6,0.0012284021,59.5,-6.702041
2295,Maryland,1936.0,7,0.0029208928,59.5,-5.835866
2296,Maryland,1937.0,1,419.99997,59.45,6.0402546
2297,Maryland,1937.0,2,0.0011760847,59.45,-6.7455645
2298,Maryland,1937.0,3,7.935029e-06,59.45,-11.744224
2299,Maryland,1937.0,4,0.0007963369,59.45,-7.135488
2300,Maryland,1937.0,5,0.0002505202,59.45,-8.291971
2301,Maryland,1937.0,6,0.0012616697,59.45,-6.675319
2302,Maryland,1937.0,7,0.0029971742,59.45,-5.8100853
2303,Maryland,1938.0,1,380.0,59.399998,5.9401712
2304,Maryland,1938.0,2,0.0008187067,59.399998,-7.1077847
2305,Maryland,1938.0,3,5.046822e-06,59.399998,-12.196752
2306,Maryland,1938.0,4,0.00074076134,59.399998,-7.207832
2307,Maryland,1938.0,5,0.00026916387,59.399998,-8.22019
2308,Maryland,1938.0,6,0.0012813321,59.399998,-6.659855
2309,Maryland,1938.0,7,0.003086412,59.399998,-5.780746
2310,Maryland,1939.0,1,380.0,59.35,5.9401712
2311,Maryland,1939.0,2,0.0007718035,59.35,-7.1667805
2312,Maryland,1939.0,3,2.7742756e-06,59.35,-12.795121
2313,Maryland,1939.0,4,0.00071631797,59.35,-7.2413864
2314,Maryland,1939.0,5,0.00029629265,59.35,-8.124163
2315,Maryland,1939.0,6,0.0013044644,59.35,-6.6419625
2316,Maryland,1939.0,7,0.0031277183,59.35,-5.7674513
2317,Maryland,1940.0,1,280.0,,5.6347895
2318,Maryland,1940.0,2,0.0007236812,,-7.2311597
2319,Maryland,1940.0,3,4.941677e-06,,-12.217806
2320,Maryland,1940.0,4,0.00079121743,,-7.1419377
2321,Maryland,1940.0,5,0.00031462012,,-8.064145
2322,Maryland,1940.0,6,0.0013507251,,-6.607114
2323,Maryland,1940.0,7,0.0034827844,,-5.659923
2324,Maryland,1941.0,1,260.0,,5.560682
2325,Maryland,1941.0,2,0.0006843104,,-7.287099
2326,Maryland,1941.0,3,1.6013504e-06,,-13.344664
2327,Maryland,1941.0,4,0.0006971212,,-7.2685513
2328,Maryland,1941.0,5,0.00030906062,,-8.081973
2329,Maryland,1941.0,6,0.0013606141,,-6.599819
2330,Maryland,1941.0,7,0.003318532,,-5.708233
2331,Maryland,1942.0,1,200.0,,5.2983174
2332,Maryland,1942.0,2,0.00064188,,-7.351109
2333,Maryland,1942.0,3,1.5579611e-06,,-13.372132
2334,Maryland,1942.0,4,0.000680829,,-7.2921996
2335,Maryland,1942.0,5,0.00029445466,,-8.130385
2336,Maryland,1942.0,6,0.0012588326,,-6.6775703
2337,Maryland,1942.0,7,0.0033818143,,-5.689343
2338,Maryland,1943.0,1,180.0,,5.192957
2339,Maryland,1943.0,2,0.0007821947,,-7.1534066
2340,Maryland,1943.0,3,1.5168612e-06,,-13.398868
2341,Maryland,1943.0,4,0.0006456772,,-7.345211
2342,Maryland,1943.0,5,0.0003200577,,-8.047009
2343,Maryland,1943.0,6,0.0013176467,,-6.631908
2344,Maryland,1943.0,7,0.003719849,,-5.5940723
2345,Massachusetts,1925.0,1,630.0,92.5,6.4457197
2346,Massachusetts,1925.0,2,0.0013547322,92.5,-6.6041512
2347,Massachusetts,1925.0,3,2.8635011e-05,92.5,-10.46088
2348,Massachusetts,1925.0,4,0.00084942306,92.5,-7.0709534
2349,Massachusetts,1925.0,5,0.00019945766,92.5,-8.519909
2350,Massachusetts,1925.0,6,0.0012767265,92.5,-6.663456
2351,Massachusetts,1925.0,7,0.002548516,92.5,-5.9722443
2352,Massachusetts,1926.0,1,640.0,92.04,6.461468
2353,Massachusetts,1926.0,2,0.0014070905,92.04,-6.5662313
2354,Massachusetts,1926.0,3,3.0557036e-05,92.04,-10.395916
2355,Massachusetts,1926.0,4,0.0008563304,92.04,-7.0628543
2356,Massachusetts,1926.0,5,0.00020632111,92.04,-8.486076
2357,Massachusetts,1926.0,6,0.0012987963,92.04,-6.6463175
2358,Massachusetts,1926.0,7,0.0026560177,92.04,-5.9309273
2359,Massachusetts,1927.0,1,630.0,91.58,6.4457197
2360,Massachusetts,1927.0,2,0.0010572732,91.58,-6.852062
2361,Massachusetts,1927.0,3,3.5105248e-05,91.58,-10.25716
2362,Massachusetts,1927.0,4,0.0007752207,91.58,-7.1623626
2363,Massachusetts,1927.0,5,0.00020917885,91.58,-8.472321
2364,Massachusetts,1927.0,6,0.001319231,91.58,-6.6307063
2365,Massachusetts,1927.0,7,0.0024919885,91.58,-5.994674
2366,Massachusetts,1928.0,1,640.0,91.119995,6.461468
2367,Massachusetts,1928.0,2,0.0012114636,91.119995,-6.715926
2368,Massachusetts,1928.0,3,2.2061491e-05,91.119995,-10.721677
2369,Massachusetts,1928.0,4,0.00074553455,91.119995,-7.201409
2370,Massachusetts,1928.0,5,0.0002220537,91.119995,-8.412591
2371,Massachusetts,1928.0,6,0.001333761,91.119995,-6.6197524
2372,Massachusetts,1928.0,7,0.0026850274,91.119995,-5.9200644
2373,Massachusetts,1929.0,1,670.0,90.659996,6.5072775
2374,Massachusetts,1929.0,2,0.0014218905,90.659996,-6.555768
2375,Massachusetts,1929.0,3,1.7102591e-05,90.659996,-10.97628
2376,Massachusetts,1929.0,4,0.00069431774,90.659996,-7.2725806
2377,Massachusetts,1929.0,5,0.00023563571,90.659996,-8.353224
2378,Massachusetts,1929.0,6,0.0013328145,90.659996,-6.6204624
2379,Massachusetts,1929.0,7,0.0027504293,90.659996,-5.8959985
2380,Massachusetts,1930.0,1,640.0,90.2,6.461468
2381,Massachusetts,1930.0,2,0.0009904429,90.2,-6.9173584
2382,Massachusetts,1930.0,3,2.3060918e-05,90.2,-10.677371
2383,Massachusetts,1930.0,4,0.0006412347,90.2,-7.352115
2384,Massachusetts,1930.0,5,0.00023955117,90.2,-8.336743
2385,Massachusetts,1930.0,6,0.0013615354,90.2,-6.599142
2386,Massachusetts,1930.0,7,0.0028211975,90.2,-5.870594
2387,Massachusetts,1931.0,1,650.0,90.119995,6.4769726
2388,Massachusetts,1931.0,2,0.0009428322,90.119995,-6.9666224
2389,Massachusetts,1931.0,3,2.4904115e-05,90.119995,-10.600477
2390,Massachusetts,1931.0,4,0.0005988735,90.119995,-7.42046
2391,Massachusetts,1931.0,5,0.000249746,90.119995,-8.295066
2392,Massachusetts,1931.0,6,0.0013706661,90.119995,-6.5924582
2393,Massachusetts,1931.0,7,0.0028895822,90.119995,-5.8466434
2394,Massachusetts,1932.0,1,600.0,90.04,6.3969297
2395,Massachusetts,1932.0,2,0.0009633981,90.04,-6.945044
2396,Massachusetts,1932.0,3,3.5186196e-05,90.04,-10.254857
2397,Massachusetts,1932.0,4,0.0005392871,90.04,-7.5252624
2398,Massachusetts,1932.0,5,0.00028078584,90.04,-8.177918
2399,Massachusetts,1932.0,6,0.0014416957,90.04,-6.5419354
2400,Massachusetts,1932.0,7,0.0030975582,90.04,-5.777141
2401,Massachusetts,1933.0,1,670.0,89.96,6.5072775
2402,Massachusetts,1933.0,2,0.0010618898,89.96,-6.847705
2403,Massachusetts,1933.0,3,2.5762656e-05,89.96,-10.566585
2404,Massachusetts,1933.0,4,0.00053328695,89.96,-7.536451
2405,Massachusetts,1933.0,5,0.00028479446,89.96,-8.163743
2406,Massachusetts,1933.0,6,0.0014867395,89.96,-6.51117
2407,Massachusetts,1933.0,7,0.0033025383,89.96,-5.7130637
2408,Massachusetts,1934.0,1,540.0,89.88,6.291569
2409,Massachusetts,1934.0,2,0.0008965366,89.88,-7.0169716
2410,Massachusetts,1934.0,3,1.800556e-05,89.88,-10.92483
2411,Massachusetts,1934.0,4,0.00049293146,89.88,-7.6151404
2412,Massachusetts,1934.0,5,0.00030609453,89.88,-8.091617
2413,Massachusetts,1934.0,6,0.0015540903,89.88,-6.466865
2414,Massachusetts,1934.0,7,0.0033560493,89.88,-5.696991
2415,Massachusetts,1935.0,1,570.0,89.8,6.3456364
2416,Massachusetts,1935.0,2,0.0009889877,89.8,-6.9188285
2417,Massachusetts,1935.0,3,1.44752685e-05,89.8,-11.143069
2418,Massachusetts,1935.0,4,0.00047208054,89.8,-7.658361
2419,Massachusetts,1935.0,5,0.0003035137,89.8,-8.100084
2420,Massachusetts,1935.0,6,0.00150893,89.8,-6.4963546
2421,Massachusetts,1935.0,7,0.0034434795,89.8,-5.6712728
2422,Massachusetts,1936.0,1,490.0,89.72,6.1944056
2423,Massachusetts,1936.0,2,0.0010373255,89.72,-6.8711095
2424,Massachusetts,1936.0,3,1.1422236e-05,89.72,-11.379949
2425,Massachusetts,1936.0,4,0.0004519942,89.72,-7.7018414
2426,Massachusetts,1936.0,5,0.00032355232,89.72,-8.03615
2427,Massachusetts,1936.0,6,0.0015781333,89.72,-6.4515123
2428,Massachusetts,1936.0,7,0.0036996389,89.72,-5.59952
2429,Massachusetts,1937.0,1,460.0,89.64,6.1312265
2430,Massachusetts,1937.0,2,0.0010554885,89.64,-6.8537517
2431,Massachusetts,1937.0,3,9.542454e-06,89.64,-11.55976
2432,Massachusetts,1937.0,4,0.0004440732,89.64,-7.719521
2433,Massachusetts,1937.0,5,0.00034748495,89.64,-7.9647894
2434,Massachusetts,1937.0,6,0.001587073,89.64,-6.4458637
2435,Massachusetts,1937.0,7,0.0037364524,89.64,-5.5896187
2436,Massachusetts,1938.0,1,390.0,89.56,5.966147
2437,Massachusetts,1938.0,2,0.0007612763,89.56,-7.1805143
2438,Massachusetts,1938.0,3,6.274255e-06,89.56,-11.979055
2439,Massachusetts,1938.0,4,0.0003971371,89.56,-7.831229
2440,Massachusetts,1938.0,5,0.0003353241,89.56,-8.000413
2441,Massachusetts,1938.0,6,0.0016136455,89.56,-6.4292593
2442,Massachusetts,1938.0,7,0.0037236542,89.56,-5.59305
2443,Massachusetts,1939.0,1,360.0,89.48,5.886104
2444,Massachusetts,1939.0,2,0.0007482581,89.48,-7.1977625
2445,Massachusetts,1939.0,3,3.944306e-06,89.48,-12.443237
2446,Massachusetts,1939.0,4,0.0003825977,89.48,-7.8685265
2447,Massachusetts,1939.0,5,0.00035081123,89.48,-7.955262
2448,Massachusetts,1939.0,6,0.0016194857,89.48,-6.425647
2449,Massachusetts,1939.0,7,0.0039410577,89.48,-5.536306
2450,Massachusetts,1940.0,1,280.0,,5.6347895
2451,Massachusetts,1940.0,2,0.00060879544,,-7.4040284
2452,Massachusetts,1940.0,3,4.8648035e-06,,-12.233484
2453,Massachusetts,1940.0,4,0.00037621148,,-7.8853593
2454,Massachusetts,1940.0,5,0.0003593005,,-7.9313517
2455,Massachusetts,1940.0,6,0.0016767357,,-6.3909063
2456,Massachusetts,1940.0,7,0.004128828,,-5.489762
2457,Massachusetts,1941.0,1,290.0,,5.669881
2458,Massachusetts,1941.0,2,0.0006166601,,-7.3911924
2459,Massachusetts,1941.0,3,2.756023e-06,,-12.801722
2460,Massachusetts,1941.0,4,0.0003771158,,-7.8829584
2461,Massachusetts,1941.0,5,0.00035208193,,-7.951647
2462,Massachusetts,1941.0,6,0.001679107,,-6.389493
2463,Massachusetts,1941.0,7,0.0040706457,,-5.5039535
2464,Massachusetts,1942.0,1,209.99998,,5.3471074
2465,Massachusetts,1942.0,2,0.00054355257,,-7.517384
2466,Massachusetts,1942.0,3,3.1879918e-06,,-12.656119
2467,Massachusetts,1942.0,4,0.0003709456,,-7.899455
2468,Massachusetts,1942.0,5,0.00035363936,,-7.9472327
2469,Massachusetts,1942.0,6,0.0016798439,,-6.3890543
2470,Massachusetts,1942.0,7,0.004012315,,-5.518387
2471,Massachusetts,1943.0,1,200.0,,5.2983174
2472,Massachusetts,1943.0,2,0.0007128247,,-7.246275
2473,Massachusetts,1943.0,3,4.515836e-06,,-12.30792
2474,Massachusetts,1943.0,4,0.00041048948,,-7.79816
2475,Massachusetts,1943.0,5,0.00036736325,,-7.9091597
2476,Massachusetts,1943.0,6,0.0016785362,,-6.389833
2477,Massachusetts,1943.0,7,0.0043717804,,-5.432585
2478,Michigan,1925.0,1,640.0,64.649994,6.461468
2479,Michigan,1925.0,2,0.001041743,64.649994,-6.86686
2480,Michigan,1925.0,3,5.0759412e-05,64.649994,-9.888413
2481,Michigan,1925.0,4,0.0006692722,64.649994,-7.3093195
2482,Michigan,1925.0,5,0.00017530797,64.649994,-8.648966
2483,Michigan,1925.0,6,0.00089181465,64.649994,-7.022252
2484,Michigan,1925.0,7,0.001895958,64.649994,-6.268031
2485,Michigan,1926.0,1,670.0,65.36,6.5072775
2486,Michigan,1926.0,2,0.0013401147,65.36,-6.6150002
2487,Michigan,1926.0,3,5.5571312e-05,65.36,-9.797844
2488,Michigan,1926.0,4,0.0006981861,65.36,-7.267025
2489,Michigan,1926.0,5,0.00017220246,65.36,-8.66684
2490,Michigan,1926.0,6,0.0009207,65.36,-6.9903765
2491,Michigan,1926.0,7,0.0020451616,65.36,-6.1922784
2492,Michigan,1927.0,1,680.0,66.07,6.522093
2493,Michigan,1927.0,2,0.0009594332,66.07,-6.9491677
2494,Michigan,1927.0,3,3.897419e-05,66.07,-10.152611
2495,Michigan,1927.0,4,0.00065743894,66.07,-7.3271585
2496,Michigan,1927.0,5,0.0001774996,66.07,-8.636542
2497,Michigan,1927.0,6,0.00092847657,66.07,-6.9819655
2498,Michigan,1927.0,7,0.0019818933,66.07,-6.2237024
2499,Michigan,1928.0,1,660.0,66.78,6.49224
2500,Michigan,1928.0,2,0.0013304272,66.78,-6.6222553
2501,Michigan,1928.0,3,4.0585626e-05,66.78,-10.112097
2502,Michigan,1928.0,4,0.0006810572,66.78,-7.2918644
2503,Michigan,1928.0,5,0.00019120822,66.78,-8.562147
2504,Michigan,1928.0,6,0.0009315161,66.78,-6.9786973
2505,Michigan,1928.0,7,0.0022020414,66.78,-6.1183705
2506,Michigan,1929.0,1,660.0,67.49,6.49224
2507,Michigan,1929.0,2,0.0012800179,67.49,-6.660881
2508,Michigan,1929.0,3,3.1746476e-05,67.49,-10.357729
2509,Michigan,1929.0,4,0.0006690041,67.49,-7.3097205
2510,Michigan,1929.0,5,0.0001940768,67.49,-8.547256
2511,Michigan,1929.0,6,0.00094858475,67.49,-6.9605393
2512,Michigan,1929.0,7,0.0022002426,67.49,-6.119188
2513,Michigan,1930.0,1,620.0,68.2,6.4297194
2514,Michigan,1930.0,2,0.0008229518,68.2,-7.102613
2515,Michigan,1930.0,3,2.8085682e-05,68.2,-10.48025
2516,Michigan,1930.0,4,0.00061003753,68.2,-7.40199
2517,Michigan,1930.0,5,0.00018007879,68.2,-8.622116
2518,Michigan,1930.0,6,0.0009233168,68.2,-6.9875383
